243.00,3625
243.60,3625
244.20,3625
244.80,3625
245.40,3625
246.00,3625
246.60,3625
247.20,3625
247.80,3625
248.40,3625
249.00,3625
249.60,4074
250.20,4074
250.80,4074
251.40,4074
252.00,4074
252.60,4074
253.20,4074
253.80,4074
254.40,4074
255.00,4074
255.60,4074
256.20,4074
256.80,4074
257.40,4074
258.00,4074
258.60,4074
259.20,4074
259.80,4074
260.40,4074
261.00,4074
261.60,4074
262.20,4074
262.80,4074
263.40,4074
264.00,4074
264.60,4074
265.20,4074
265.80,4074
266.40,4074
267.00,4074
267.60,4074
268.20,4074
268.80,4074
269.40,4074
270.00,4074
270.60,4074
271.20,4074
271.80,4074
272.40,4074
273.00,4074
273.60,4074
274.20,4074
274.80,1802
275.40,1802
276.00,1802
276.60,1802
277.20,1802
277.80,1802
278.40,1802
279.00,1802
279.60,1802
280.20,1802
280.80,1802
281.40,1802
282.00,1802
282.60,1802
283.20,1802
283.80,1802
284.40,1802
285.00,1802
285.60,1802
286.20,1802
286.80,1802
287.40,1802
288.00,1802
288.60,1802
289.20,1802
289.80,1802
290.40,1802
291.00,1802
291.60,1802
292.20,1802
292.80,1802
293.40,1802
294.00,1802
294.60,1802
295.20,1802
295.80,1802
296.40,1802
297.00,1802
297.60,1802
298.20,1802
298.80,1802
299.40,1802
300.00,1773
300.60,1773
301.20,1773
301.80,1773
302.40,1773
303.00,1773
303.60,1773
304.20,1773
304.80,1773
305.40,1773
306.00,1773
306.60,1773
307.20,1773
307.80,1773
308.40,1773
309.00,1773
309.60,1773
310.20,1773
310.80,1773
311.40,1773
312.00,1773
312.60,1773
313.20,1773
313.80,1773
0.00,1773
0.60,1773
1.20,1773
1.80,1773
2.40,1773
3.00,1773
3.60,1773
4.20,1773
4.80,1773
5.40,1773
6.00,1773
6.60,1773
7.20,1773
7.80,1773
8.40,1773
9.00,1773
9.60,1773
10.20,1773
10.80,1773
11.40,1629
12.00,1629
12.60,1629
13.20,1629
13.80,1629
14.40,1629
15.00,1629
15.60,1629
16.20,1629
16.80,1629
17.40,1629
18.00,1629
18.60,1629
19.20,1629
19.80,1629
20.40,1629
21.00,1629
21.60,1629
22.20,1629
22.80,1629
23.40,1629
24.00,1629
24.60,1629
25.20,1629
25.80,1629
26.40,1629
27.00,1629
27.60,1629
28.20,1629
28.80,1629
29.40,1629
30.00,1629
30.60,1629
31.20,1629
31.80,1629
32.40,1629
33.00,1629
33.60,1629
34.20,1629
34.80,1629
35.40,1629
36.00,1629
36.60,1629
37.20,1867
37.80,1867
38.40,1867
39.00,1867
39.60,1867
40.20,1867
40.80,1867
41.40,1867
42.00,1867
42.60,1867
43.20,1867
43.80,1867
44.40,1867
45.00,1867
45.60,1867
46.20,1867
46.80,1867
47.40,1867
48.00,1867
48.60,1867
49.20,1867
49.80,1867
50.40,1867
51.00,1867
51.60,1867
52.20,1867
52.80,1867
53.40,1867
54.00,1867
54.60,1867
55.20,1867
55.80,1867
56.40,1867
57.00,1867
57.60,1867
58.20,1867
58.80,1867
59.40,1867
60.00,1867
60.60,1867
61.20,1867
61.80,1867
62.40,1867
63.00,1060
63.60,1060
64.20,1060
64.80,1060
65.40,1060
66.00,1060
66.60,1060
67.20,1060
67.80,1060
68.40,1060
69.00,1060
69.60,1060
70.20,1060
70.80,1060
71.40,1060
72.00,1060
72.60,1060
73.20,1060
73.80,1060
74.40,1060
75.00,1060
75.60,1060
76.20,1060
76.80,1060
77.40,1060
78.00,1060
78.60,1060
79.20,1060
79.80,1060
80.40,1060
81.00,1060
81.60,1060
82.20,1060
82.80,1060
83.40,1060
84.00,1060
84.60,1060
85.20,1060
85.80,1060
86.40,1060
87.00,1060
87.60,1060
88.20,1060
88.80,1303
89.40,1303
90.00,1303
90.60,1303
91.20,1303
91.80,1303
92.40,1303
93.00,1303
93.60,1303
94.20,1303
94.80,1303
95.40,1303
96.00,1303
96.60,1303
97.20,1303
97.80,1303
98.40,1303
99.00,1303
99.60,1303
100.20,1303
100.80,1303
101.40,1303
102.00,1303
102.60,1303
103.20,1303
103.80,1303
104.40,1303
105.00,1303
105.60,1303
106.20,1303
106.80,1303
107.40,1303
108.00,1303
108.60,1303
109.20,1303
109.80,1303
110.40,1303
111.00,1303
111.60,1303
112.20,1303
112.80,1303
113.40,1303
114.00,1303
114.60,1303
115.20,1303
115.80,1303
116.40,1303
117.00,1303
117.60,1303
118.20,1303
118.80,1303
119.40,1827
120.00,1827
120.60,1827
121.20,1827
121.80,1827
122.40,1827
123.00,1827
123.60,1827
124.20,1827
124.80,1827
125.40,1827
126.00,1827
126.60,1827
127.20,1827
127.80,1827
128.40,1827
129.00,1827
129.60,1827
130.20,1827
130.80,1827
131.40,1827
132.00,1827
132.60,1827
133.20,1827
133.80,1827
134.40,1827
135.00,1827
135.60,1827
136.20,1827
136.80,1827
137.40,1827
138.00,1827
138.60,1827
139.20,1827
139.80,1827
140.40,1827
141.00,1827
141.60,1827
142.20,1827
142.80,1827
143.40,1827
144.00,1827
144.60,1981
145.20,1981
145.80,1981
146.40,1981
147.00,1981
147.60,1981
148.20,1981
148.80,1981
149.40,1981
150.00,1981
150.60,1981
151.20,1981
151.80,1981
152.40,1981
153.00,1981
153.60,1981
154.20,1981
154.80,1981
155.40,1981
156.00,1981
156.60,1981
157.20,1981
157.80,1981
158.40,1981
159.00,1981
159.60,1981
160.20,1981
160.80,1981
161.40,1981
162.00,1981
162.60,1981
163.20,1981
163.80,1981
164.40,1981
165.00,1981
165.60,1981
166.20,1981
166.80,1981
167.40,1981
168.00,1981
168.60,1981
169.20,1981
169.80,1981
170.40,69
171.00,69
171.60,69
172.20,69
172.80,69
173.40,69
174.00,69
174.60,69
175.20,69
175.80,69
176.40,69
177.00,69
177.60,69
178.20,69
178.80,69
179.40,69
180.00,69
180.60,69
181.20,69
181.80,69
182.40,69
183.00,69
183.60,69
184.20,69
184.80,69
185.40,69
186.00,69
186.60,69
187.20,69
187.80,69
188.40,69
189.00,69
189.60,69
190.20,69
190.80,69
191.40,69
192.00,69
192.60,69
193.20,69
193.80,69
194.40,69
195.00,69
195.60,69
196.20,3248
196.80,3248
197.40,3248
198.00,3248
198.60,3248
199.20,3248
199.80,3248
200.40,3248
201.00,3248
201.60,3248
202.20,3248
202.80,3248
203.40,3248
204.00,3248
204.60,3248
205.20,3248
205.80,3248
206.40,3248
207.00,3248
207.60,3248
208.20,3248
208.80,3248
209.40,3248
210.00,3248
210.60,3248
211.20,3248
211.80,3248
212.40,3248
213.00,3248
213.60,3248
214.20,3248
214.80,3248
215.40,3248
216.00,3248
216.60,2381
217.20,2381
217.80,2381
218.40,2381
219.00,2381
219.60,2381
220.20,2381
220.80,2381
221.40,2381
222.00,2381
222.60,2381
223.20,2381
223.80,2381
224.40,2381
225.00,2381
225.60,2381
226.20,2381
226.80,2381
227.40,2381
228.00,2381
228.60,2381
229.20,2381
229.80,2381
230.40,2381
231.00,2381
231.60,2381
232.20,2381
232.80,2381
233.40,2381
234.00,2381
234.60,2381
235.20,2381
235.80,2381
236.40,2381
237.00,2381
237.60,2381
238.20,2381
238.80,2381
239.40,2381
240.00,2381
240.60,2381
241.20,2381
241.80,3810
242.40,3810
243.00,3810
243.60,3810
244.20,3810
244.80,3810
245.40,3810
246.00,3810
246.60,3810
247.20,3810
247.80,3810
248.40,3810
249.00,3810
249.60,3810
250.20,3810
250.80,3810
251.40,3810
252.00,3810
252.60,3810
253.20,3810
253.80,3810
254.40,3810
255.00,3810
255.60,3810
256.20,3810
256.80,3810
257.40,3810
258.00,3810
258.60,3810
259.20,3810
259.80,3810
260.40,3810
261.00,3810
261.60,3810
262.20,3810
262.80,3810
263.40,3810
264.00,3810
264.60,3810
265.20,3810
265.80,3810
266.40,3810
267.00,1547
267.60,1547
268.20,1547
268.80,1547
269.40,1547
270.00,1547
270.60,1547
271.20,1547
271.80,1547
272.40,1547
273.00,1547
273.60,1547
274.20,1547
274.80,1547
275.40,1547
276.00,1547
276.60,1547
277.20,1547
277.80,1547
278.40,1547
279.00,1547
279.60,1547
280.20,1547
280.80,1547
281.40,1547
282.00,1547
282.60,1547
283.20,1547
283.80,1547
284.40,1547
285.00,1547
285.60,1547
286.20,1547
286.80,1547
287.40,1547
288.00,1547
288.60,1547
289.20,1547
289.80,1547
290.40,1547
291.00,1547
291.60,1547
292.20,1854
292.80,1854
293.40,1854
294.00,1854
294.60,1854
295.20,1854
295.80,1854
296.40,1854
297.00,1854
297.60,1854
298.20,1854
298.80,1854
299.40,1854
300.00,1854
300.60,1854
301.20,1854
301.80,1854
302.40,1854
303.00,1854
303.60,1854
304.20,1854
304.80,1854
305.40,1854
306.00,1854
306.60,1854
307.20,1854
307.80,1854
308.40,1854
309.00,1854
309.60,1854
310.20,1854
310.80,1854
311.40,1854
312.00,1854
312.60,1854
313.20,1854
313.80,1854
314.40,1854
315.00,1854
315.60,1854
0.00,1854
0.60,1854
1.20,1861
1.80,1349
2.40,1349
3.00,1349
3.60,1349
4.20,1349
4.80,1349
5.40,1349
6.00,1349
6.60,1349
